,id1,id2,score
935,363,274,1.0
936,363,279,1.0
937,363,273,1.0
938,363,271,1.0
939,363,201,1.0
940,363,173,1.0
941,363,170,1.0
942,364,185,1.0
943,364,219,1.0
944,364,272,1.0
945,364,274,1.0
946,364,279,1.0
947,364,273,1.0
948,364,271,1.0
949,364,201,1.0
950,364,173,1.0
951,364,170,1.0
952,365,177,1.0
953,365,239,1.0
954,365,241,1.0
955,365,300,1.0
956,365,301,1.0
957,365,242,1.0
958,365,240,1.0
959,365,80,1.0
960,365,175,1.0
961,365,174,1.0
962,368,353,1.0
963,368,372,1.0
964,368,384,1.0
965,368,388,1.0
966,368,389,1.0
967,368,385,1.0
968,368,381,1.0
969,368,356,1.0
970,368,352,1.0
971,368,202,1.0
972,369,185,1.0
973,369,219,1.0
974,369,272,1.0
975,369,274,1.0
976,369,279,1.0
977,369,273,1.0
978,369,271,1.0
979,369,201,1.0
980,369,173,1.0
981,369,170,1.0
982,371,185,1.0
983,371,219,1.0
984,371,272,1.0
985,371,274,1.0
986,371,279,1.0
987,371,273,1.0
988,371,271,1.0
989,371,201,1.0
990,371,173,1.0
991,371,170,1.0
992,372,353,1.0
993,372,368,1.0
994,372,384,1.0
995,372,388,1.0
996,372,389,1.0
997,372,385,1.0
998,372,381,1.0
999,372,356,1.0
1000,372,352,1.0
1001,372,202,1.0
1002,373,220,1.0
1003,375,177,1.0
1004,375,239,1.0
1005,375,241,1.0
1006,375,300,1.0
1007,375,301,1.0
1008,375,242,1.0
1009,375,240,1.0
1010,375,80,1.0
1011,375,175,1.0
1012,375,174,1.0
1013,377,338,1.0
1014,377,358,1.0
1015,377,414,1.0
1016,377,425,1.0
1017,377,453,1.0
1018,377,415,1.0
1019,377,378,1.0
1020,377,346,1.0
1021,377,324,1.0
1022,377,125,1.0
1023,378,338,1.0
1024,378,358,1.0
1025,378,414,1.0
1026,378,425,1.0
1027,378,453,1.0
1028,378,415,1.0
1029,378,377,1.0
1030,378,346,1.0
1031,378,324,1.0
1032,378,125,1.0
1033,379,153,1.0
1034,379,149,1.0
1035,381,353,1.0
1036,381,368,1.0
1037,381,384,1.0
1038,381,388,1.0
1039,381,389,1.0
1040,381,385,1.0
1041,381,372,1.0
1042,381,356,1.0
1043,381,352,1.0
1044,381,202,1.0
1045,382,185,1.0
1046,382,219,1.0
1047,382,272,1.0
1048,382,274,1.0
1049,382,279,1.0
1050,382,273,1.0
1051,382,271,1.0
1052,382,201,1.0
1053,382,173,1.0
1054,382,170,1.0
1055,383,185,1.0
1056,383,219,1.0
1057,383,272,1.0
1058,383,274,1.0
1059,383,279,1.0
1060,383,273,1.0
1061,383,271,1.0
1062,383,201,1.0
1063,383,173,1.0
1064,383,170,1.0
1065,384,353,1.0
1066,384,368,1.0
1067,384,381,1.0
1068,384,388,1.0
1069,384,389,1.0
1070,384,385,1.0
1071,384,372,1.0
1072,384,356,1.0
1073,384,352,1.0
1074,384,202,1.0
1075,385,353,1.0
1076,385,368,1.0
1077,385,381,1.0
1078,385,388,1.0
1079,385,389,1.0
1080,385,384,1.0
1081,385,372,1.0
1082,385,356,1.0
1083,385,352,1.0
1084,385,202,1.0
1085,386,185,1.0
1086,386,219,1.0
1087,386,272,1.0
1088,386,274,1.0
1089,386,279,1.0
1090,386,273,1.0
1091,386,271,1.0
1092,386,201,1.0
1093,386,173,1.0
1094,386,170,1.0
1095,387,185,1.0
1096,387,219,1.0
1097,387,272,1.0
1098,387,274,1.0
1099,387,279,1.0
1100,387,273,1.0
1101,387,271,1.0
1102,387,201,1.0
1103,387,173,1.0
1104,387,170,1.0
1105,388,353,1.0
1106,388,368,1.0
1107,388,381,1.0
1108,388,385,1.0
1109,388,389,1.0
1110,388,384,1.0
1111,388,372,1.0
1112,388,356,1.0
1113,388,352,1.0
1114,388,202,1.0
1115,389,353,1.0
1116,389,368,1.0
1117,389,381,1.0
1118,389,385,1.0
1119,389,388,1.0
1120,389,384,1.0
1121,389,372,1.0
1122,389,356,1.0
1123,389,352,1.0
1124,389,202,1.0
1125,390,185,1.0
1126,390,219,1.0
1127,390,272,1.0
1128,390,274,1.0
1129,390,279,1.0
1130,390,273,1.0
1131,390,271,1.0
1132,390,201,1.0
1133,390,173,1.0
1134,390,170,1.0
1135,391,277,1.0
1136,391,392,1.0
1137,391,408,1.0
1138,391,419,1.0
1139,391,429,1.0
1140,391,413,1.0
1141,391,393,1.0
1142,391,278,1.0
1143,391,186,1.0
1144,391,111,1.0
1145,392,277,1.0
1146,392,391,1.0
1147,392,408,1.0
1148,392,419,1.0
1149,392,429,1.0
1150,392,413,1.0
1151,392,393,1.0
1152,392,278,1.0
1153,392,186,1.0
1154,392,111,1.0
1155,393,277,1.0
1156,393,391,1.0
1157,393,408,1.0
1158,393,419,1.0
1159,393,429,1.0
1160,393,413,1.0
1161,393,392,1.0
1162,393,278,1.0
1163,393,186,1.0
1164,393,111,1.0
1165,394,177,1.0
1166,394,239,1.0
1167,394,241,1.0
1168,394,300,1.0
1169,394,301,1.0
1170,394,242,1.0
1171,394,240,1.0
1172,394,80,1.0
1173,394,175,1.0
1174,394,174,1.0
1175,395,185,1.0
1176,395,219,1.0
1177,395,272,1.0
1178,395,274,1.0
1179,395,279,1.0
1180,395,273,1.0
1181,395,271,1.0
1182,395,201,1.0
1183,395,173,1.0
1184,395,170,1.0
1185,396,185,1.0
1186,396,219,1.0
1187,396,272,1.0
1188,396,274,1.0
1189,396,279,1.0
1190,396,273,1.0
1191,396,271,1.0
1192,396,201,1.0
1193,396,173,1.0
1194,396,170,1.0
1195,397,177,1.0
1196,397,239,1.0
1197,397,241,1.0
1198,397,300,1.0
1199,397,301,1.0
1200,397,242,1.0
1201,397,240,1.0
1202,397,80,1.0
1203,397,175,1.0
1204,397,174,1.0
1205,398,353,1.0
1206,398,368,1.0
1207,398,381,1.0
1208,398,385,1.0
1209,398,388,1.0
1210,398,384,1.0
1211,398,372,1.0
1212,398,356,1.0
1213,398,352,1.0
1214,398,202,1.0
1215,399,185,1.0
1216,399,219,1.0
1217,399,272,1.0
1218,399,274,1.0
1219,399,279,1.0
1220,399,273,1.0
1221,399,271,1.0
1222,399,201,1.0
1223,399,173,1.0
1224,399,170,1.0
1225,400,185,1.0
1226,400,219,1.0
1227,400,272,1.0
1228,400,274,1.0
1229,400,279,1.0
1230,400,273,1.0
1231,400,271,1.0
1232,400,201,1.0
1233,400,173,1.0
1234,400,170,1.0
1235,401,353,1.0
1236,401,368,1.0
1237,401,381,1.0
1238,401,385,1.0
1239,401,388,1.0
1240,401,384,1.0
1241,401,372,1.0
1242,401,356,1.0
1243,401,352,1.0
1244,401,202,1.0
1245,402,353,1.0
1246,402,368,1.0
1247,402,381,1.0
1248,402,385,1.0
1249,402,388,1.0
1250,402,384,1.0
1251,402,372,1.0
1252,402,356,1.0
1253,402,352,1.0
1254,402,202,1.0
1255,403,185,1.0
1256,403,219,1.0
1257,403,272,1.0
1258,403,274,1.0
1259,403,279,1.0
1260,403,273,1.0
1261,403,271,1.0
1262,403,201,1.0
1263,403,173,1.0
1264,403,170,1.0
1265,404,185,1.0
1266,404,219,1.0
1267,404,272,1.0
1268,404,274,1.0
1269,404,279,1.0
1270,404,273,1.0
1271,404,271,1.0
1272,404,201,1.0
1273,404,173,1.0
1274,404,170,1.0
1275,405,185,1.0
1276,405,219,1.0
1277,405,272,1.0
1278,405,274,1.0
1279,405,279,1.0
1280,405,273,1.0
1281,405,271,1.0
1282,405,201,1.0
1283,405,173,1.0
1284,405,170,1.0
1285,406,185,1.0
1286,406,219,1.0
1287,406,272,1.0
1288,406,274,1.0
1289,406,279,1.0
1290,406,273,1.0
1291,406,271,1.0
1292,406,201,1.0
1293,406,173,1.0
1294,406,170,1.0
1295,407,428,1.0
1296,407,435,1.0
1297,407,437,1.0
1298,407,439,1.0
1299,407,524,1.0
1300,407,438,1.0
1301,407,436,1.0
1302,407,434,1.0
1303,407,427,1.0
1304,407,426,1.0
1305,408,277,1.0
1306,408,391,1.0
1307,408,393,1.0
1308,408,419,1.0
1309,408,429,1.0
1310,408,413,1.0
1311,408,392,1.0
1312,408,278,1.0
1313,408,186,1.0
1314,408,111,1.0
1315,409,185,1.0
1316,409,219,1.0
1317,409,272,1.0
1318,409,274,1.0
1319,409,279,1.0
1320,409,273,1.0
1321,409,271,1.0
1322,409,201,1.0
1323,409,173,1.0
1324,409,170,1.0
1325,410,185,1.0
1326,410,219,1.0
1327,410,272,1.0
1328,410,274,1.0
1329,410,279,1.0
1330,410,273,1.0
1331,410,271,1.0
1332,410,201,1.0
1333,410,173,1.0
1334,410,170,1.0
1335,411,185,1.0
1336,411,219,1.0
1337,411,272,1.0
1338,411,274,1.0
1339,411,279,1.0
1340,411,273,1.0
1341,411,271,1.0
1342,411,201,1.0
1343,411,173,1.0
1344,411,170,1.0
1345,413,277,1.0
1346,413,391,1.0
1347,413,393,1.0
1348,413,419,1.0
1349,413,429,1.0
1350,413,408,1.0
1351,413,392,1.0
1352,413,278,1.0
1353,413,186,1.0
1354,413,111,1.0
1355,414,338,1.0
1356,414,358,1.0
1357,414,378,1.0
